id,org_name,organization_type,breach_type,total_affected,severity_level,reporting_delay_days,breach_duration_days,third_party_flag,risk_score,operational_risk_level,risk_owner,incident_status,remediation_action,remediation_due_date,remediation_overdue_flag
7b1178aa-1ec1-5015-8ea7-d53005263d98,"AUI Partners, LLC",BSO,HACK,505.0,Low,260.0,44.0,False,5,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2021-04-23,True
8309f678-1205-53b7-890d-b70218c3ab29,Sound Generations,UNKN,UNKN,,Unreported,148.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2022-01-12,True
41f6c188-e824-56ce-8683-92c6cc9fa59e,OrthoIndyHospital,MED,UNKN,2.0,Low,,,False,3,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2018-10-07,True
c10bf393-e397-520e-9b0f-e6a6b7590cfe,Moffitt Cancer Center and Research Institute,MED,INSD,756.0,Low,,,False,3,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2024-06-23,True
4eaea645-236f-55c1-9ccf-1f7df9169e9c,Aquarium of the Pacific,NGO,HACK,,Unreported,160.0,45.0,False,6,High,Data Governance Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2025-10-10,True
c9c64eb9-0f9d-5f4f-b078-d3492cb6f61a,Archmere Academy,EDU,HACK,971.0,Low,,,True,5,Medium,Third-Party Risk Management,Under Review,Initiate third-party risk review and vendor remediation assessment,2020-11-29,True
a73fb752-4085-5769-9c95-d7dafe633855,Salem Five,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2026-05-02,True
23448fdd-ec6e-5127-a2d7-bb02643c03eb,The Commonwealth of MA - DPL,GOV,PHYS,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2008-05-22,True
f2d173a9-cab5-56b4-84f7-db786b54b0ae,"University of California, Irvine",EDU,HACK,,Unreported,89.0,41.0,False,6,High,Data Governance Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2014-05-28,True
4e1f41b9-0db9-5060-8848-11c120f9d2d1,The Baltimore Museum of Art,NGO,HACK,,Unreported,365.0,42.0,False,6,High,Data Governance Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2021-03-31,True
25796338-5f41-5b16-8c52-4f23bf79d0c5,National Public Data,UNKN,HACK,,Unreported,232.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-09-16,True
e5ef4048-9267-5f8f-9ac9-bbcac4f73b52,"Burkhart Dental Supply Co., Inc.",BSO,UNKN,,Unreported,195.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2022-05-20,True
b8aa7c89-f0ad-55b5-85e6-cdec62abb6e7,City College,EDU,HACK,,Unreported,87.0,19.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2021-12-11,True
6119a503-aea0-5d75-947e-ae398e2b656c,Jackson County Hospital District,MED,UNKN,,Unreported,117.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2022-06-05,True
32b67edb-5035-5caa-a8d0-c60b391f753b,Enterprise Masonry Corporation,BSO,HACK,,Unreported,40.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-01-26,True
f7743b70-127c-570b-b3ed-2238a9624e38,Mutual One Bank,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2015-09-23,True
45cbd6c7-993b-5dff-af9e-e0ba01473fba,Wescom Central Credit Union,BSF,HACK,,Unreported,189.0,0.0,True,6,High,Third-Party Risk Management,Remediation In Progress,Initiate third-party risk review and vendor remediation assessment,2019-12-03,True
1182256e-78cc-58b9-a7e6-44607c7f9c51,SELCO Community Credit Union,BSF,UNKN,,Unreported,171.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2019-12-01,True
ea4bef96-6023-5484-9d69-282962fb990f,Gooding Joint School District No. 231,EDU,HACK,,Unreported,30.0,0.0,True,4,Medium,Third-Party Risk Management,Under Review,Initiate third-party risk review and vendor remediation assessment,2025-02-20,True
714c006a-58de-5359-8cfd-de6e3945f7f9,Rockland Trust,BSF,PHYS,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2020-09-13,True
01d255b9-c61e-518a-8e22-9ad19ba2ffe7,Village People LLC,BSO,UNKN,,Unreported,70.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2018-11-22,True
bb730c7a-6916-595a-87c5-f6e0764c9684,"Norwex USA, Inc.",BSR,UNKN,,Unreported,12.0,,False,2,Low,Data Governance Team,Monitoring,Complete impact assessment and update affected population count,2025-02-21,True
8e83721b-b2d8-5d02-b0a1-5d39bda85fcd,RiteCheck Cashing Inc.,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2025-09-06,True
4e063128-15bd-53c9-bda6-1bae7e861346,Academy of Art University,EDU,UNKN,,Unreported,39.0,32.0,False,6,High,Data Governance Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2016-04-26,True
8ccedccc-6c6f-5ee2-9618-c2ecf45c4315,The Hatcher Agency,UNKN,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2023-07-16,True
135a498d-1477-5a28-8cdd-280a391e68a0,"MoneyMailerUSA, Inc. dba Money Mailer",BSO,HACK,,Unreported,286.0,2.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2023-04-12,True
c8df9e26-145d-58f0-9129-8f248fbd3010,Bohren's Moving & Storage,BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2025-11-09,True
64b0a5e5-4b67-5cd7-b5f6-9bee276e9e2c,"JPMorgan Chase Bank, N.A.",BSF,PHYS,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2018-07-29,True
2a51ed87-fd2f-5b9d-a56d-8c062306e0e9,HEINEKEN USA Incorporated,BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2023-05-31,True
92cddeea-7abf-5be0-84cc-4da60df2e630,Northeast Rehabilitation Hospital Network,MED,PHYS,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2016-12-03,True
a17903c1-8d77-55e1-b080-f78dc91676b8,"Jeffries Morris, Inc.",BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2023-06-10,True
32f28ed8-2fb4-5362-a22c-913759102512,"Rachas, Inc. d/b/a Chuze Fitness",BSO,HACK,,Unreported,52.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-02-17,True
52202ca1-4969-55ed-854c-dacdb8ec2ef0,"Fusion Management Services, LLC",BSO,UNKN,,Unreported,21.0,,False,2,Low,Data Governance Team,Monitoring,Complete impact assessment and update affected population count,2020-06-16,True
608e188f-f16b-5dd6-a662-01f01071a03f,VantagePointe Financial Group,BSF,HACK,4.0,Low,202.0,12.0,False,3,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2025-06-13,True
94d27c8b-c45e-5c48-a1f1-8a1d77a742ce,Life Healing Center,MED,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2021-06-09,True
5c766ade-fd12-5140-8bf5-ac3791b4616d,"Bimbo Bakeries USA, Inc.",BSO,PORT,22.0,Low,,,False,3,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2012-06-01,True
861c9f62-abb5-5656-af3c-e6acaae27866,"Karen S. Pouliot CPA, P.A.",BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2025-08-27,True
171f92a4-a5bd-5698-9c76-9c74ac52fb91,Loyola University Maryland,EDU,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2025-04-02,True
028f0534-945a-58fe-b6d5-4e5a8a348395,Deerbrook Cath Lab LLC,BSO,HACK,2364.0,Medium,,,False,4,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2022-02-10,True
fb2fcf87-0fd3-548d-9ad3-b22294ce7ebb,Lender Business Process Services,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2011-01-05,True
da30a197-f804-5a30-a705-fe0cf154b847,"Medical Eye Services, Inc.",BSO,HACK,346828.0,Critical,171.0,3.0,False,6,High,Operational Risk Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2023-11-29,True
5ce3e698-169d-531f-a856-a1c1e5a75865,Evoke Wellness at Cohasset,MED,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2026-03-22,True
5c49b819-9bf2-5504-acd2-ef64a155b5b6,Cultivian Ventures LLC,BSO,UNKN,,Unreported,48.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2014-12-17,True
9318a82b-773d-5271-afe1-cdaab1a67895,Combined Insurance Agencies,BSF,UNKN,4825.0,Medium,134.0,,False,4,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2020-08-01,True
ff04c43a-fcef-5292-a832-5cfad270d3ed,prAna,BSR,HACK,,Unreported,84.0,54.0,False,6,High,Data Governance Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2017-03-22,True
18bb6c7d-4778-5338-b5e1-5044e0f2438d,Independent School District 728,EDU,HACK,2.0,Low,30.0,,False,1,Low,Operational Risk Team,Monitoring,Monitor incident and maintain standard governance review,2023-02-21,True
ee40934d-0981-5ad6-a6b0-92140d52cc49,Houston Methodist Hospital,MED,PHYS,1341.0,Medium,,,False,4,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2014-02-01,True
79702e54-6966-524c-a716-7aabbee0b331,Main Street Bank,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2019-05-01,True
dcdbdf24-76a9-5a91-8fbb-51cd0571f564,"Kofile Technologies, Inc.",BSO,HACK,,Unreported,301.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-08-17,True
cc84e8fe-1c7c-50c4-a801-c8ca0151a21f,Mutual One Bank,UNKN,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2014-11-28,True
0b587a4d-693c-5b03-8b81-509bb29ec45e,Francis Parker School,EDU,HACK,1796.0,Medium,340.0,109.0,True,8,High,Third-Party Risk Management,Remediation In Progress,Initiate third-party risk review and vendor remediation assessment,2021-01-20,True
96f5e265-6b0b-53bf-b97d-63cb5359b656,Ethos Technologies Inc.,BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2023-01-20,True
2b6582fb-4f47-58ef-b076-b8613e6bf467,"American Express Travel Related Services Company, Inc.",BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2018-12-20,True
0d5ff8e5-fd41-5406-8f97-6088a67ab199,Halekulani Corporation,BSO,HACK,,Unreported,331.0,211.0,True,8,High,Third-Party Risk Management,Remediation In Progress,Initiate third-party risk review and vendor remediation assessment,2017-07-21,True
ae74e10c-cea9-5801-ad8e-c968d24e90ba,"Foundation Building Materials, LLC",BSO,HACK,,Unreported,263.0,8.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-02-18,True
dfcf8339-6614-5071-91c2-fca9c66ec437,"Beth Moore & Associates, CPAs",BSF,HACK,,Unreported,203.0,67.0,False,6,High,Data Governance Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2021-10-14,True
d6f3cf04-3995-5b94-85eb-bb3297927629,Stokes Law Office PLLC,BSO,HACK,2.0,Low,319.0,13.0,False,3,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2021-08-11,True
df56af12-864c-5944-b9cb-db9c9b968400,"Charles E. Jones, DDS PC d/b/a Jones Family Dental",MED,HACK,,Unreported,91.0,3.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2021-08-14,True
ccbac22c-0863-5964-94ff-78080652fb40,"INTEGRIS Baptist Medical Center, Inc.",MED,PORT,,Unreported,327.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2020-10-08,True
0c702606-3a4c-56de-b012-2c1ed1e11074,McLean Hospital,MED,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2017-10-07,True
d883276a-ac41-50a3-9666-329365e08f2e,St. Joseph Heritage Health,MED,UNKN,7229.0,Medium,877.0,,False,4,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2022-07-27,True
4b2a9796-f152-52f9-bcbc-e0b3228b65ec,BDMPA LLC dba Austin Associates,BSO,HACK,,Unreported,308.0,19.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2026-01-30,True
efb72f81-e4cc-5e41-acf5-89ea7abcfcb4,Fredericksburg Foot & Ankle Center,MED,UNKN,14912.0,High,187.0,,False,5,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2023-11-24,True
055701b2-8db3-52ec-adba-9d0544600989,Encore Bank,BSF,UNKN,543.0,Low,,,False,3,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2024-08-21,True
5d6be1e7-9d3e-55ec-904e-9962fdb91e6e,City Public Service (CPS) Energy,BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2025-07-02,True
149f8bba-4372-5669-96f8-174c42fd7bfb,Massachusetts Executive Office of Health and Human Services,GOV,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2021-08-11,True
d53b4ccc-00df-594b-b489-39b8c1e7d5c4,Noblr Reciprocal Exchange,BSF,HACK,97633.0,High,106.0,6.0,False,5,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2021-06-06,True
b2aa2a1c-6b44-5147-9ccd-4e364a018502,Savers Bank,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2011-12-25,True
9b0d6326-35ae-51a0-a3e5-9a31805bc589,Keller Supply Company,BSO,HACK,,Unreported,71.0,4.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2022-02-27,True
a096f990-f689-5083-b386-879a93c41239,"HERITAGE OPERATIONS GROUP, LLC",BSO,UNKN,,Unreported,12.0,,False,2,Low,Data Governance Team,Monitoring,Complete impact assessment and update affected population count,2023-05-19,True
8dfb9e2e-02b2-5a40-bd6e-249dc84a1560,"Access Information Management Shared Services, LLC",BSO,HACK,,Unreported,259.0,5.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2026-05-28,False
073fb341-ab62-5600-9264-f4e31912e212,Indiana Department of Workforce Development,GOV,UNKN,23.0,Low,21.0,,False,1,Low,Operational Risk Team,Monitoring,Monitor incident and maintain standard governance review,2018-05-05,True
